run,seed,gen,evals,best_so_far,pop_best,pop_mean,pop_median,sigma_med
1,1001,410,40280,0.650127,0.650127,4.85385,3.11383,0.1
1,1001,415,40770,0.650127,0.650127,5.14457,3.10123,0.1
1,1001,420,41260,0.650127,0.650127,5.24213,2.78952,0.1
1,1001,425,41750,0.650127,0.650127,5.85247,3.01914,0.1
1,1001,430,42240,0.650127,0.650127,5.92151,3.00604,0.1
1,1001,435,42730,0.650127,0.650127,5.7582,3.32145,0.1
1,1001,440,43220,0.650127,0.650127,7.03193,4.18042,0.1
1,1001,445,43710,0.650127,0.650127,6.28153,3.19961,0.1
1,1001,450,44200,0.650127,0.650127,6.88038,4.71576,0.1
1,1001,455,44690,0.650127,0.650127,6.30696,3.04877,0.1
1,1001,460,45180,0.650127,0.650127,6.05136,3.12033,0.1
1,1001,465,45670,0.650127,0.650127,6.27201,2.95321,0.1
1,1001,470,46160,0.650127,0.650127,5.95542,3.05919,0.1
1,1001,475,46650,0.650127,0.650127,6.09357,3.50069,0.1
1,1001,480,47140,0.650127,0.650127,4.65656,2.97387,0.1
1,1001,485,47630,0.650127,0.650127,4.49825,2.21801,0.1
1,1001,490,48120,0.650127,0.650127,5.52296,2.92552,0.1
1,1001,495,48610,0.650127,0.650127,5.5897,2.74481,0.1
1,1001,500,49100,0.650127,0.650127,5.90424,2.93869,0.1
1,1001,505,49590,0.650127,0.650127,6.33834,3.44508,0.1
1,1001,510,50000,0.650127,0.650127,4.67595,2.0071,0.1
2,1002,0,100,103.106,103.106,301.662,302.775,0.1
2,1002,5,590,21.1919,21.1919,81.7299,75.8787,0.1
2,1002,10,1080,3.15706,3.15706,21.3441,19.2146,0.1
2,1002,15,1570,2.64421,2.64421,10.2566,7.60542,0.1
2,1002,20,2060,1.97929,1.97929,6.28013,4.64094,0.1
2,1002,25,2550,1.3714,1.3714,5.97403,3.82496,0.1
2,1002,30,3040,1.18485,1.18485,6.51358,4.37095,0.1
2,1002,35,3530,1.09546,1.09546,5.33024,3.17706,0.1
2,1002,40,4020,1.06798,1.06798,6.66704,2.85548,0.1
2,1002,45,4510,1.04931,1.04931,5.48302,2.79993,0.1
2,1002,50,5000,1.04931,1.04931,6.12968,2.89147,0.1
2,1002,55,5490,1.04931,1.04931,6.51674,4.25464,0.1
2,1002,60,5980,0.981024,0.981024,5.94752,3.11697,0.1
2,1002,65,6470,0.981024,0.981024,5.76845,2.586,0.1
2,1002,70,6960,0.812589,0.812589,6.33697,3.15404,0.1
2,1002,75,7450,0.743192,0.743192,5.74571,2.84418,0.1
2,1002,80,7940,0.743192,0.743192,5.3142,2.72765,0.1
2,1002,85,8430,0.743192,0.743192,5.46229,4.13799,0.1
2,1002,90,8920,0.743192,0.743192,4.78114,2.67797,0.1
2,1002,95,9410,0.743192,0.743192,6.18062,3.11261,0.1
2,1002,100,9900,0.743192,0.743192,5.69218,2.88287,0.1
2,1002,105,10390,0.743192,0.743192,5.72716,3.1377,0.1
2,1002,110,10880,0.743192,0.743192,6.5567,3.02346,0.1
2,1002,115,11370,0.743192,0.743192,5.65843,2.72328,0.1
2,1002,120,11860,0.743192,0.743192,4.69933,2.7361,0.1
2,1002,125,12350,0.685354,0.685354,6.07227,3.45963,0.1
2,1002,130,12840,0.685354,0.685354,6.34307,3.47418,0.1
2,1002,135,13330,0.685354,0.685354,7.44843,3.48154,0.1
2,1002,140,13820,0.685354,0.685354,5.05322,3.10087,0.1
2,1002,145,14310,0.685354,0.685354,4.89282,2.62404,0.1
2,1002,150,14800,0.685354,0.685354,6.21514,3.28236,0.1
2,1002,155,15290,0.685354,0.685354,6.40525,2.46535,0.1
2,1002,160,15780,0.685354,0.685354,6.11067,3.4406,0.1
2,1002,165,16270,0.685354,0.685354,5.53326,2.89266,0.1
2,1002,170,16760,0.685354,0.685354,5.33999,3.13766,0.1
2,1002,175,17250,0.685354,0.685354,4.93219,2.39116,0.1
2,1002,180,17740,0.685354,0.685354,6.38953,3.64354,0.1
2,1002,185,18230,0.685354,0.685354,6.27096,3.92703,0.1
2,1002,190,18720,0.685354,0.685354,5.76707,3.11906,0.1
2,1002,195,19210,0.685354,0.685354,5.02803,2.77817,0.1
2,1002,200,19700,0.685354,0.685354,5.72222,3.41467,0.1
2,1002,205,20190,0.671408,0.671408,5.66976,3.26802,0.1
2,1002,210,20680,0.671408,0.671408,5.33022,2.31881,0.1
2,1002,215,21170,0.671408,0.671408,4.68012,2.43003,0.1
2,1002,220,21660,0.671408,0.671408,4.63559,2.09895,0.1
2,1002,225,22150,0.671408,0.671408,4.51298,2.36367,0.1
2,1002,230,22640,0.580073,0.580073,6.47267,3.17822,0.1
2,1002,235,23130,0.580073,0.580073,4.13671,2.65982,0.1
2,1002,240,23620,0.580073,0.580073,5.91752,3.08881,0.1
2,1002,245,24110,0.580073,0.580073,6.72403,2.67148,0.1
