run,seed,gen,evals,hv,front_size
7,3007,168,16800,0.848639,1
7,3007,170,17000,0.848639,1
7,3007,172,17200,0.848639,1
7,3007,174,17400,0.848639,1
7,3007,176,17600,0.848639,1
7,3007,178,17800,0.880086,1
7,3007,180,18000,0.880086,1
7,3007,182,18200,0.880086,1
7,3007,184,18400,0.880086,1
7,3007,186,18600,0.880086,1
7,3007,188,18800,0.880086,1
7,3007,190,19000,0.880086,1
7,3007,192,19200,0.880086,1
7,3007,194,19400,0.880086,1
7,3007,196,19600,0.880086,1
7,3007,198,19800,0.880086,1
7,3007,200,20000,0.880086,1
8,3008,2,200,0.706132,1
8,3008,4,400,0.724203,2
8,3008,6,600,0.724549,2
8,3008,8,800,0.724549,2
8,3008,10,1000,0.724549,2
8,3008,12,1200,0.752381,1
8,3008,14,1400,0.752381,1
8,3008,16,1600,0.752381,1
8,3008,18,1800,0.752381,1
8,3008,20,2000,0.752381,1
8,3008,22,2200,0.752381,1
8,3008,24,2400,0.752381,1
8,3008,26,2600,0.752381,1
8,3008,28,2800,0.752381,1
8,3008,30,3000,0.752381,1
8,3008,32,3200,0.762402,1
8,3008,34,3400,0.762402,1
8,3008,36,3600,0.762402,1
8,3008,38,3800,0.762402,1
8,3008,40,4000,0.766523,2
