run,seed,water,deficit,wet
7,3007,128.846,17.7521,17.7627
7,3007,87.3705,109.353,7.71326
7,3007,139.278,4.43904,28.8337
7,3007,129.59,11.3161,22.5365
7,3007,121.83,32.1431,14.4407
7,3007,85.8828,110.969,8.63294
7,3007,102.53,65.0516,12.9765
7,3007,15.7378,457.422,1.48387
7,3007,106.958,63.0406,11.4476
7,3007,99.8438,70.7673,11.8715
7,3007,105.164,67.4747,10.9662
7,3007,98.3905,90.5165,8.22214
7,3007,96.7507,78.866,12.2445
7,3007,117.847,33.766,16.4921
7,3007,96.0009,81.8997,11.3016
7,3007,60.9029,217.057,4.86848
7,3007,17.5234,453.768,1.55411
7,3007,149.33,0.926285,31.4827
7,3007,55.8878,238.914,3.56665
7,3007,148.135,1.27432,31.1634
7,3007,43.072,306.793,2.89689
7,3007,104.495,59.5158,13.8095
7,3007,132.294,7.91555,24.9003
7,3007,72.232,186.745,3.7215
7,3007,91.5971,101.754,7.82122
7,3007,33.4845,401.741,1.69963
7,3007,91.9105,100.925,7.62967
7,3007,37.0814,343.89,2.1569
7,3007,159.303,1.13343,21.8693
7,3007,82.0203,126.903,7.33261
7,3007,49.7698,264.508,3.89113
7,3007,85.1046,125.139,6.16041
7,3007,19.7646,450.361,1.4668
7,3007,108.01,55.1285,13.3802
7,3007,161.603,0.00597208,22.9964
7,3007,54.3956,245.944,3.93137
7,3007,102.719,65.3276,12.6869
7,3007,35.349,355.437,2.04317
7,3007,123.593,16.9979,20.1753
7,3007,159.693,0,34.2974
7,3007,133.68,7.20028,25.7533
7,3007,145.928,1.81217,29.9278
7,3007,141.899,3.12449,27.426
7,3007,55.4067,250.081,3.11961
7,3007,99.1579,74.7889,12.056
7,3007,116.511,50.2504,13.446
7,3007,147.091,1.56108,30.6687
7,3007,152.444,0.400021,32.7309
7,3007,70.6316,192.624,3.70437
7,3007,159.894,0.506406,22.1609
7,3007,98.0918,77.1644,11.8501
7,3007,42.672,301.83,3.09954
7,3007,63.0115,210.8,5.02208
7,3007,62.0066,215.511,4.93432
7,3007,93.9705,84.5351,10.0044
7,3007,108.67,46.3191,15.4904
7,3007,133.971,7.01884,26.1753
7,3007,130.784,8.94018,24.114
7,3007,146.551,1.70842,30.4492
7,3007,108.851,46.1758,15.4429
7,3007,37.3907,352.376,2.01613
8,3008,156.903,0,25.9147
8,3008,11.0473,491.379,1.34132
8,3008,157.627,0,22.153
8,3008,23.297,451.589,1.28661
8,3008,156.078,0.116022,34.3826
8,3008,49.4959,268.286,3.4942
8,3008,52.1784,250.939,4.35441
8,3008,117.389,52.3889,11.7499
8,3008,112.382,66.1054,9.73153
8,3008,103.138,69.2373,10.9089
8,3008,145.365,2.22866,27.9012
8,3008,137.82,5.2804,23.6315
8,3008,131.562,19.3791,17.3034
8,3008,100.867,75.2282,10.1208
8,3008,85.0914,126.998,6.17264
8,3008,145.174,2.44707,28.927
8,3008,97.8771,85.4968,8.7836
8,3008,58.2125,228.103,3.20232
8,3008,107.279,68.0429,10.4428
8,3008,53.6049,242.775,4.48252
8,3008,80.4832,158.371,3.83983
8,3008,109.784,60.7035,11.3562
8,3008,15.0142,467.052,1.40375
8,3008,64.1241,204.278,3.39887
8,3008,12.45,482.288,1.47547
8,3008,129.615,23.5628,14.5564
8,3008,71.3102,171.669,5.12365
8,3008,60.8144,217.19,3.1859
8,3008,139.196,9.65902,19.4026
8,3008,78.5598,143.587,5.63151
8,3008,90.648,106.956,7.04155
8,3008,111.854,48.538,14.1723
8,3008,143.108,6.99351,18.6031
8,3008,134.1,15.1691,18.2564
8,3008,127.876,27.5527,13.7246
8,3008,41.6442,316.804,2.38936
8,3008,28.0119,419.347,1.64637
8,3008,80.4307,138.139,6.05333
8,3008,130.697,21.3626,16.8395
8,3008,68.9066,215.685,2.73953
8,3008,143.705,2.99025,26.9788
8,3008,82.2545,121.417,7.76341
8,3008,67.6331,189.59,3.69287
8,3008,35.551,409.958,1.65377
8,3008,125.744,16.0915,20.799
8,3008,64.5847,200.268,3.58256
8,3008,124.615,35.2879,12.5535
8,3008,53.748,242.812,4.44872
8,3008,126.199,31.7873,13.2237
8,3008,99.1331,86.7442,8.08086
8,3008,100.652,82.7418,8.43154
8,3008,108.782,56.1325,12.953
8,3008,32.8438,364.091,2.14854
8,3008,122.337,38.2235,13.6078
8,3008,66.5116,195.083,3.41026
8,3008,18.3373,447.877,1.66749
8,3008,26.0487,433.26,1.42775
8,3008,87.9897,112.256,8.39424
8,3008,149.116,1.2923,29.7366
8,3008,133.051,16.1874,16.4095
8,3008,74.0336,185.801,3.19638
8,3008,70.328,182.274,4.24515
8,3008,34.5324,386.691,1.71887
8,3008,151.187,0.721838,31.3356
8,3008,96.3517,93.7999,7.52049
8,3008,141.984,6.11906,20.273
8,3008,49.138,283.922,2.36612
8,3008,129.261,24.3255,15.9027
8,3008,92.1439,103.015,7.32937
8,3008,108.245,66.0324,10.6151
8,3008,92.8392,96.4342,7.89267
8,3008,46.7996,306.113,2.57848
8,3008,20.3996,436.913,1.58667
8,3008,150.06,1.01574,29.9072
8,3008,45.7654,330.235,2.19264
8,3008,17.465,456.866,1.7827
8,3008,120.748,46.7888,12.0704
8,3008,76.784,156.597,4.92852
8,3008,31.4489,403.467,1.67807
8,3008,86.6142,115.141,6.57114
8,3008,109.922,53.4476,13.283
8,3008,49.0117,297.827,2.57762
8,3008,16.9477,459.503,1.57057
8,3008,59.075,211.689,5.082
8,3008,77.7831,147.565,5.94646
8,3008,147.842,5.13099,21.2397
8,3008,134.379,17.8921,15.3037
8,3008,95.26,91.2982,8.63693
8,3008,41.113,330.642,2.31373
8,3008,82.8896,119.504,7.85907
8,3008,72.2626,175.046,4.04512
8,3008,86.6648,115.239,6.49
8,3008,35.7295,352.938,2.21708
8,3008,154.704,0.248276,33.1881
8,3008,56.5358,224.091,5.04248
8,3008,29.7244,383.932,2.03407
8,3008,135.98,15.6947,15.6864
8,3008,31.0974,376.264,2.09187
8,3008,146.883,1.87496,24.4325
8,3008,150.54,0.775449,30.6009
9,3009,156.895,0,29.0855
9,3009,36.2603,420.046,1.25782
9,3009,11.2984,486.714,1.42941
9,3009,167.977,0,26.3684
9,3009,156.73,0.0142847,30.8448
9,3009,61.2728,250.832,4.11196
9,3009,119.773,45.2059,11.725
9,3009,67.6304,219.094,4.46239
9,3009,70.6313,170.865,6.98197
9,3009,157.382,0,27.808
9,3009,59.4941,221.5,4.27641
9,3009,92.6728,134.668,4.70344
9,3009,160.805,0.132113,22.4489
9,3009,117.111,55.7474,10.5098
9,3009,72.7883,163.789,4.98855
9,3009,112.003,73.0604,8.59556
9,3009,108.056,78.5523,8.18485
9,3009,159.721,0.315765,22.1323
9,3009,144.191,3.83016,20.7571
9,3009,33.8939,367.949,1.95152
9,3009,35.9625,356.467,1.99114
9,3009,79.0969,143.825,8.80393
9,3009,78.2596,146.451,8.53472
9,3009,81.9335,204.129,3.13415
9,3009,155.431,0.131198,30.3272
9,3009,149.705,0.88386,24.2027
9,3009,12.8767,478.294,1.47208
9,3009,20.2898,438.572,1.75936
9,3009,147.95,1.54074,23.3923
9,3009,139.492,5.86789,20.783
9,3009,27.8868,444.544,1.30471
9,3009,14.4452,469.513,1.51605
9,3009,90.7217,178.128,4.07439
9,3009,155.045,0.16592,27.1227
9,3009,102.34,113.15,5.85657
9,3009,25.5856,402.477,2.19724
9,3009,96.7653,127.142,4.70453
9,3009,74.751,154.127,5.51717
9,3009,106.452,81.3932,7.915
9,3009,32.0506,389.256,2.17677
9,3009,128.292,27.3441,14.2513
9,3009,97.8117,87.2685,9.14556
9,3009,86.2745,199.045,3.39957
9,3009,156.895,0,29.0855
9,3009,100.224,94.4752,7.24897
9,3009,122.599,42.0029,12.0624
9,3009,74.4797,154.647,5.55072
9,3009,56.6385,275.876,2.80164
9,3009,32.9169,377.536,1.83966
9,3009,147.95,1.54074,23.3923
9,3009,21.5313,431.189,1.80919
9,3009,134.395,11.3208,17.6628
9,3009,53.9436,288.309,2.92887
9,3009,113.401,63.7724,9.41047
9,3009,23.8043,429.336,1.63966
9,3009,100.975,101.645,6.51573
9,3009,82.7613,200.785,3.2417
9,3009,140.613,5.48207,20.2846
9,3009,26.7359,450.853,1.25811
9,3009,135.606,9.0832,18.502
9,3009,39.9454,334.285,3.19682
9,3009,126.946,32.5574,13.2514
9,3009,129.276,24.7672,14.6603
9,3009,37.545,345.385,2.95525
9,3009,126.255,21.6681,15.6746
9,3009,131.365,16.3065,16.3095
9,3009,114.843,58.8876,10.142
9,3009,37.4406,412.65,1.3238
9,3009,54.9405,283.307,2.36068
9,3009,117.567,79.9663,7.83517
9,3009,124.186,29.6639,13.6038
9,3009,30.9447,384.073,2.54552
9,3009,44.4759,313.232,3.50204
9,3009,58.0012,266.708,3.03529
9,3009,131.054,11.8647,17.9462
9,3009,116.327,56.3481,10.4548
9,3009,112.981,63.0041,9.4617
9,3009,88.1505,196.838,3.47844
9,3009,16.1487,463.183,1.515
9,3009,17.6638,455.903,1.55454
9,3009,45.2411,319.857,2.68653
9,3009,88.8653,185.25,3.83842
9,3009,51.0173,295.32,2.64311
9,3009,88.7447,121.029,6.08976
9,3009,140.965,6.70461,19.1016
9,3009,130.835,16.89,16.4406
9,3009,114.556,59.6073,9.87173
9,3009,98.5085,124.218,5.10213
9,3009,104.892,108.373,6.361
9,3009,129.637,23.0604,15.1134
9,3009,51.8227,282.321,3.7726
9,3009,123.565,32.7414,13.9499
9,3009,24.7014,407.168,2.11264
9,3009,89.5738,190.783,3.65329
9,3009,38.7868,343.277,2.16709
9,3009,132.918,13.3399,17.1436
9,3009,150.543,0.682482,24.6301
9,3009,139.949,5.96663,19.9438
9,3009,126.223,21.7122,15.6629
9,3009,59.993,255.8,3.99094
10,3010,157.116,0,27.5642
10,3010,29.8682,425.902,1.5258
10,3010,156.329,0.0608427,38.2204
10,3010,166.139,0.111493,23.5994
10,3010,16.2444,460.859,1.64422
10,3010,126.986,17.2345,17.6203
10,3010,129.051,12.0973,19.9531
10,3010,128.538,17.5735,16.2911
10,3010,54.1815,297.505,2.32329
10,3010,42.4601,346.263,1.98575
10,3010,127.831,24.4993,14.8813
10,3010,85.6078,133.696,4.40438
10,3010,159.029,0.998716,21.6221
10,3010,45.4156,328.878,2.12985
10,3010,65.7026,242.399,2.70111
10,3010,59.0867,233.03,3.42495
10,3010,41.3781,359.517,2.01787
10,3010,105.83,82.5666,7.16244
10,3010,55.1336,257.075,2.81747
10,3010,78.861,150.532,3.98742
10,3010,131.518,15.7051,17.0668
10,3010,143.303,2.56357,27.717
10,3010,56.6329,264.982,2.63037
10,3010,138.336,4.87706,24.7725
10,3010,61.7757,218.666,3.21777
10,3010,54.965,275.114,2.56596
10,3010,63.4652,214.002,3.21249
10,3010,164.073,0.895128,22.7992
10,3010,95.7768,93.4364,7.62243
10,3010,156.115,0.0696609,35.671
10,3010,90.8428,111.673,5.82603
10,3010,20.7851,432.802,1.78393
10,3010,25.8909,404.7,1.94433
10,3010,31.586,377.126,2.40557
10,3010,116.345,56.4588,10.624
10,3010,60.6875,229.21,3.46406
10,3010,76.3575,157.586,4.75463
10,3010,155.34,0.139418,37.3513
10,3010,140.802,4.93865,24.2819
10,3010,37.4731,412.578,1.58995
10,3010,115.768,49.4543,11.3456
10,3010,35.5593,391.096,1.7932
10,3010,108.101,76.5279,7.91873
10,3010,109.918,71.3443,8.49498
10,3010,72.5726,171.319,4.52262
10,3010,140.665,3.71646,26.149
10,3010,135.099,34.6178,12.9653
10,3010,48.3152,316.5,2.34403
10,3010,153.404,0.313607,33.8961
10,3010,102.209,92.5368,6.34129
10,3010,29.4824,408.091,1.89679
10,3010,93.3359,100.864,7.02805
10,3010,145.721,1.90547,29.1314
10,3010,82.1562,143.284,4.07296
10,3010,42.9216,306.521,3.80024
10,3010,48.9821,309.339,2.40038
10,3010,35.026,394.705,1.76518
10,3010,119.401,44.091,11.9268
10,3010,150.235,0.679108,29.2033
10,3010,162.467,0.224509,23.1134
10,3010,68.819,185.726,4.04321
10,3010,46.9573,323.536,2.61534
10,3010,17.7024,451.857,1.73612
10,3010,82.1562,143.284,4.07296
10,3010,122.758,56.0712,10.2845
10,3010,111.181,62.2887,9.71873
10,3010,122.047,57.2163,10.1095
10,3010,19.3016,442.936,1.85167
10,3010,130.443,26.2918,14.6396
10,3010,109.332,74.818,8.3084
10,3010,118.883,41.6029,12.5353
10,3010,88.8214,123.632,5.83892
10,3010,22.8903,418.411,2.271
10,3010,148.493,1.18948,31.2227
10,3010,96.9779,100.444,6.12698
10,3010,123.596,30.0766,14.0259
10,3010,133.52,9.95624,20.9091
10,3010,147.86,1.34266,33.0399
10,3010,111.055,67.4492,9.07385
10,3010,147.392,1.48781,30.9219
10,3010,51.392,299.659,2.42213
10,3010,33.3894,367.882,2.30262
10,3010,147.198,1.50983,30.1523
10,3010,42.8337,356.303,1.95383
10,3010,146.613,1.69436,29.8828
10,3010,119.843,42.4636,12.2213
10,3010,115.834,49.1623,11.3961
10,3010,51.225,302.025,2.40248
10,3010,89.3496,119.008,5.39396
10,3010,105.939,85.3033,6.79505
10,3010,121.216,36.332,13.8032
10,3010,100.479,115.125,4.74353
10,3010,157.907,1.20023,21.3649
10,3010,146.637,1.64045,26.9732
10,3010,99.495,86.1362,7.96864
10,3010,123.886,35.7163,13.7732
10,3010,78.7914,159.573,4.67405
10,3010,139.524,4.2706,25.5156
10,3010,156.408,0.0432896,34.2286
10,3010,134.32,9.05648,21.5183
11,3011,156.928,0,30.7487
11,3011,26.4253,443.627,1.29922
11,3011,11.7488,480.896,1.40131
11,3011,162.009,0.0588185,22.7488
11,3011,152.115,0.495677,28.4421
11,3011,155.316,0.141571,29.9561
11,3011,18.1056,444.366,1.61225
11,3011,44.976,306.763,2.88156
11,3011,55.6949,250.82,3.08334
11,3011,62.636,219.627,4.5859
11,3011,69.2904,198.704,3.94481
11,3011,74.8896,186.038,3.10471
11,3011,131.231,17.9681,17.9996
11,3011,21.9288,427.887,1.7323
11,3011,121.055,24.8656,17.2927
11,3011,111.992,45.0264,13.862
11,3011,133.291,10.2366,20.1388
11,3011,16.3294,460.985,1.45484
11,3011,65.4965,233.853,2.48141
11,3011,158.072,0.0303963,25.8534
11,3011,112.482,43.381,14.085
11,3011,33.4445,384.433,1.96342
11,3011,120.779,49.7637,10.2405
11,3011,102.813,68.0112,12.0893
11,3011,81.9048,133.801,6.47393
11,3011,115.071,37.4551,15.0972
11,3011,34.589,364.791,2.049
11,3011,146.699,2.01891,23.6024
11,3011,148.647,1.33372,24.084
11,3011,93.5704,98.2661,7.48276
11,3011,114.98,37.2699,15.1617
11,3011,82.5996,157.532,3.71882
11,3011,55.5979,266.591,3.56554
11,3011,142.836,4.31797,22.5802
11,3011,141.966,7.02146,19.2754
11,3011,117.187,33.0891,15.7858
11,3011,32.1377,390.833,1.8428
11,3011,63.7907,212.865,5.22424
11,3011,109.973,67.7662,9.03077
11,3011,123.404,55.1161,9.46089
11,3011,55.2823,243.67,4.83127
11,3011,104.296,64.5954,11.8189
11,3011,59.3722,233.929,3.16931
11,3011,130.258,24.0713,14.4395
11,3011,47.0644,292.553,2.99696
11,3011,50.7619,270.388,3.31257
11,3011,54.9867,269.735,3.53576
11,3011,88.6745,143.206,4.09586
11,3011,101.343,87.4113,7.13945
11,3011,149.133,1.07442,27.3127
11,3011,110.445,60.9353,10.3904
11,3011,127.37,30.1163,13.1871
11,3011,108.394,72.4597,8.46972
11,3011,106.146,59.5354,12.7516
11,3011,87.04,124.521,6.50354
11,3011,150.93,0.733445,25.2215
11,3011,131.038,12.7878,19.0671
11,3011,77.7387,178.671,2.90962
11,3011,123.389,55.4195,9.42607
11,3011,80.8609,140.553,6.1777
11,3011,48.1708,285.809,3.33805
11,3011,96.8071,122.507,4.95385
11,3011,117.14,32.3905,16.0668
11,3011,104.011,67.3601,11.063
11,3011,48.0371,337.776,1.9543
11,3011,39.9793,333.512,2.46002
11,3011,78.4524,170.02,3.10471
11,3011,28.0856,435.383,1.32528
11,3011,161.4,0,22.8948
11,3011,41.784,323.763,2.50195
11,3011,15.8754,465.579,1.41608
11,3011,41.4551,317.653,2.93227
11,3011,42.5229,321.024,2.18906
11,3011,105.82,78.6192,7.72165
11,3011,36.8906,349.753,2.14309
11,3011,83.9966,154.885,3.71976
11,3011,77.4919,155.942,5.34853
11,3011,67.4145,196.425,5.53006
11,3011,119.281,53.8476,10.3008
11,3011,103.071,67.767,11.5222
11,3011,156.27,1.62754,21.237
11,3011,92.0335,113.598,5.83098
11,3011,159.153,0,26.5608
11,3011,99.2172,94.874,6.75831
11,3011,15.6858,463.313,1.49238
11,3011,68.5528,193.183,4.83741
11,3011,153.408,3.32566,20.4791
11,3011,119.891,27.9489,16.4066
11,3011,12.236,479.374,1.41608
11,3011,133.611,16.6093,16.3614
11,3011,40.7014,328.856,2.26685
11,3011,159.444,0,26.484
11,3011,139.153,9.37636,18.3219
11,3011,30.3174,421.867,1.43228
11,3011,72.5727,193.747,3.42942
11,3011,72.0196,196.337,3.38393
11,3011,90.5863,105.473,7.09966
11,3011,146.699,2.01891,23.6024
11,3011,98.1725,119.133,5.10102
11,3011,125.657,33.6092,13.1305
12,3012,170.108,0,23.2987
12,3012,157.164,0,37.2972
12,3012,15.0567,454.557,1.59052
12,3012,170.611,0.330369,22.5787
12,3012,19.3376,446.773,1.52074
12,3012,153.002,0.370504,34.3237
12,3012,43.3167,318.341,2.25908
12,3012,160.953,0.119038,26.432
12,3012,140.996,3.45268,27.7986
12,3012,33.527,353.645,1.8594
12,3012,150.467,0.956418,25.5438
12,3012,30.9608,374.91,2.09339
12,3012,36.9694,341.785,2.03957
12,3012,51.6272,266.261,2.57208
12,3012,38.1438,344.426,1.93516
12,3012,44.847,309.998,2.27968
12,3012,163.939,3.56442,20.0005
12,3012,132.219,31.6368,13.8636
12,3012,56.5289,249.501,2.61496
12,3012,59.435,214.618,4.20427
12,3012,103.051,53.2633,14.8882
12,3012,137.444,5.68112,24.0846
12,3012,63.8141,230.484,2.95071
12,3012,24.1402,404.683,1.81236
12,3012,70.0374,212.525,3.15016
12,3012,58.1869,242.655,2.25187
12,3012,128.611,16.4424,17.0858
12,3012,93.57,111.084,6.10904
12,3012,47.7814,289.197,2.37754
12,3012,154.24,0.238414,33.4198
12,3012,46.6802,295.118,2.32987
12,3012,138.866,10.1752,18.6738
12,3012,54.0096,263.898,2.76036
12,3012,21.3112,419.771,1.73318
12,3012,85.9457,123.935,6.30704
12,3012,62.9833,206.458,4.16094
12,3012,145.639,4.81136,20.7619
12,3012,83.5885,136.3,6.28606
12,3012,78.4906,166.313,3.76742
12,3012,134.626,22.4619,15.7797
12,3012,143.489,2.46375,29.3005
12,3012,36.6298,352.219,1.88525
12,3012,102.812,55.9499,13.1476
12,3012,64.9636,224.507,3.17705
12,3012,100.212,99.497,6.46788
12,3012,121.451,41.9166,12.5041
12,3012,89.0939,91.7676,10.5848
12,3012,124.291,58.6361,9.50813
12,3012,116.908,25.8404,18.0049
12,3012,66.8053,193.131,5.44756
12,3012,115.674,64.8944,10.098
12,3012,140.54,4.40801,21.5936
12,3012,49.9796,281.233,2.2488
12,3012,148.309,1.25806,29.0133
12,3012,57.7188,222.55,4.0698
12,3012,140.112,4.96118,21.9304
12,3012,98.6634,63.7449,12.876
12,3012,82.3241,151.331,4.68631
12,3012,104.28,50.2276,15.1422
12,3012,83.1948,146.393,4.95597
12,3012,91.2081,104.79,7.86
12,3012,73.0939,181.326,3.90868
12,3012,80.3857,156.612,4.50826
12,3012,114.201,84.369,8.01083
12,3012,150.762,0.625905,31.8182
12,3012,90.7956,106.087,7.72485
12,3012,95.8794,72.3171,11.6425
12,3012,162.646,4.08753,20.5765
12,3012,15.3365,452.92,1.60647
12,3012,108.078,87.7215,7.90727
12,3012,28.7801,382.528,1.7449
12,3012,78.3669,155.651,5.88265
12,3012,131.123,13.2659,17.6842
12,3012,20.4532,424.72,1.71523
12,3012,161.513,5.79388,19.1741
12,3012,74.4763,175.079,4.39438
12,3012,117.911,24.1427,18.4738
12,3012,68.5496,183.935,5.53853
12,3012,163.376,5.2735,19.3922
12,3012,126.099,40.2645,13.0927
12,3012,67.7242,189.219,5.62156
12,3012,153.373,0.316471,32.8357
12,3012,146.213,2.22018,24.0444
12,3012,97.2523,67.5412,12.2992
12,3012,18.8517,432.885,1.88737
12,3012,65.4363,198.148,5.24756
12,3012,96.679,69.4875,12.003
12,3012,49.5683,282.599,2.25304
12,3012,109.746,75.1702,8.64973
12,3012,149.11,1.02804,30.223
12,3012,147.258,1.51081,29.9897
12,3012,88.4439,115.171,6.85904
12,3012,167.435,0.461575,22.7637
12,3012,25.671,398.065,1.88271
12,3012,114.878,29.1631,17.6521
12,3012,86.6935,123.174,7.21848
12,3012,17.2621,442.134,1.72152
12,3012,115.309,80.1118,8.53814
12,3012,43.5257,316.009,2.31155
12,3012,100.888,57.3486,13.8073
13,3013,156.902,0,24.9355
13,3013,24.9155,448.595,1.35061
13,3013,166.18,0,23.9012
13,3013,8.26327,500.806,1.49175
13,3013,156.561,0.0294917,31.12
13,3013,69.5478,184.218,4.21764
13,3013,64.0681,202.257,3.99878
13,3013,76.6591,159.338,4.92414
13,3013,76.408,153.015,5.25419
13,3013,53.1299,274.852,2.47475
13,3013,153.297,0.323268,28.707
13,3013,110.571,53.9449,11.8537
13,3013,80.2935,149.755,4.7519
13,3013,59.5026,253.993,2.48025
13,3013,36.9101,333.501,3.62868
13,3013,38.9738,338.347,2.4158
13,3013,125.946,21.0616,16.2306
13,3013,34.1138,383.621,2.03285
13,3013,134.322,12.9625,20.2675
13,3013,145.161,5.12517,21.7438
13,3013,12.9165,474.357,1.64483
13,3013,65.5078,223.341,3.11197
13,3013,141.63,9.80501,17.7041
13,3013,67.504,191.152,4.17923
13,3013,43.3629,355.427,1.81811
13,3013,154.985,0.171322,30.6909
13,3013,11.8939,480.776,1.58722
13,3013,111.364,44.8259,13.4155
13,3013,10.0861,491.035,1.54429
13,3013,89.4368,113.027,6.43759
13,3013,155.86,0.092597,29.5224
13,3013,30.7569,369.985,2.98786
13,3013,106.441,65.6137,9.68415
13,3013,149.268,7.37834,18.6394
13,3013,130.453,15.8135,17.4098
13,3013,104.766,94.7978,6.73072
13,3013,150.761,3.91869,20.4927
13,3013,101.538,72.4366,10.4951
13,3013,26.3131,395.1,1.96106
13,3013,128.995,17.603,16.8947
13,3013,150.187,0.687732,27.4311
13,3013,45.7505,306.971,2.05732
13,3013,145.473,1.91172,26.1939
13,3013,93.8567,102.107,7.01668
13,3013,161.812,1.2024,22.2275
13,3013,60.6447,231.825,3.03449
13,3013,117.194,47.8404,11.2035
13,3013,113.652,38.1825,15.4077
13,3013,135.703,19.4455,15.7518
13,3013,24.7415,414.055,2.13453
13,3013,122.998,23.2803,18.3249
13,3013,152.327,4.58804,19.5028
13,3013,117.703,33.6294,14.9449
13,3013,97.9493,89.3155,7.34038
13,3013,52.009,280.832,2.35428
13,3013,55.4019,246.491,3.17673
13,3013,82.94,139.676,5.01994
13,3013,111.206,69.0195,8.84798
13,3013,118.877,29.4114,16.6225
13,3013,165.124,0.147789,23.5047
13,3013,86.7478,119.761,5.99023
13,3013,143.213,2.82796,25.1719
13,3013,27.9379,438.562,1.37052
13,3013,50.6802,283.847,2.16421
13,3013,19.528,454.451,1.74755
13,3013,81.7717,132.497,5.79268
13,3013,109.786,73.7334,8.45071
13,3013,15.4386,464.167,1.8165
13,3013,136.917,8.6219,20.4456
13,3013,26.9624,435.015,1.42536
13,3013,15.6377,463.551,1.81276
13,3013,63.3342,229.05,2.76446
13,3013,41.7817,357.601,2.10408
13,3013,95.5444,93.1512,8.25777
13,3013,158.217,0,24.3663
13,3013,21.8003,424.047,2.02201
13,3013,56.8657,239.768,3.26396
13,3013,17.6905,454.384,1.89273
13,3013,115.788,36.8447,14.1508
13,3013,99.8566,82.6841,7.93363
13,3013,112.774,46.1433,12.8265
13,3013,164.347,0.366701,23.0869
13,3013,40.6059,328.582,2.44996
13,3013,142.665,3.01247,25.9082
13,3013,66.057,223.487,2.71598
13,3013,84.18,128.855,5.54964
13,3013,49.415,287.921,2.15366
13,3013,104.78,69.4746,9.34197
13,3013,96.3322,81.2784,10.2133
13,3013,121.955,25.4546,18.0542
13,3013,131.23,30.2731,13.9079
13,3013,43.3389,320.363,1.96185
13,3013,32.0648,406.02,1.49098
13,3013,31.6182,364.78,2.11651
13,3013,34.3653,401.595,1.59212
13,3013,87.986,111.458,6.81077
13,3013,108.102,79.8241,7.85396
13,3013,155.264,0.146248,29.3161
13,3013,91.2398,107.222,6.80038
13,3013,81.9739,143.804,4.80071
14,3014,156.892,0,29.7544
14,3014,13.5461,486.367,1.43686
14,3014,14.5503,485.506,1.37771
14,3014,156.855,0.00305675,35.7025
14,3014,165.046,0,21.6427
14,3014,78.4047,168.771,3.41935
14,3014,134.745,12.2745,18.7928
14,3014,35.2353,391.699,1.60176
14,3014,52.0678,290.374,2.9058
14,3014,110.363,47.6331,13.1905
14,3014,106.474,61.646,11.3788
14,3014,161.184,0.611239,20.3721
14,3014,73.7463,194.958,2.68382
14,3014,76.0498,184.529,2.71872
14,3014,61.6829,241.31,3.44526
14,3014,103.897,69.1603,10.5501
14,3014,162.181,0.255507,21.3915
14,3014,57.6796,271.414,2.62211
14,3014,30.4637,398.65,2.15094
14,3014,87.5329,147.499,3.96846
14,3014,121.956,20.5488,19.5792
14,3014,154.892,0.179681,34.5696
14,3014,40.5844,358.103,2.10435
14,3014,96.2381,81.5735,9.62688
14,3014,126.826,18.7768,17.5672
14,3014,114.946,39.5595,15.1684
14,3014,133.073,7.60944,23.8389
14,3014,43.9063,377.506,1.94024
14,3014,77.4611,171.192,3.39691
14,3014,68.5636,210.725,2.57827
14,3014,39.0458,367.577,2.06307
14,3014,84.757,143.155,4.233
14,3014,17.4095,467,1.47633
14,3014,102.306,97.9654,6.51728
14,3014,63.7368,233.766,2.53614
14,3014,160.055,0.0199802,22.1266
14,3014,119.852,35.2959,14.6279
14,3014,152.994,0.41234,33.9537
14,3014,36.1176,383.298,1.74469
14,3014,137.301,5.4873,24.3159
14,3014,127.885,45.1819,12.1957
14,3014,53.8585,304.653,2.45547
14,3014,68.2227,222.971,3.22459
14,3014,154.066,0.254075,31.6141
14,3014,125.072,36.7018,13.9601
14,3014,51.0731,310.993,2.59722
14,3014,107.563,58.7958,11.6733
14,3014,19.6982,454.627,1.54912
14,3014,92.6082,119.157,5.26612
14,3014,140.511,4.01376,25.6911
14,3014,130.609,18.6524,17.409
14,3014,139.901,4.27104,26.5253
14,3014,131.268,8.73146,22.9521
14,3014,153.463,0.308327,32.8864
14,3014,101.962,84.6595,7.84956
14,3014,60.6096,256.826,2.76446
14,3014,146.054,1.96988,27.9581
14,3014,156.617,0.0244702,35.6124
14,3014,60.7299,247.769,2.50925
14,3014,52.6736,297.749,2.73543
14,3014,48.2447,332.216,2.26627
14,3014,38.0746,403.357,1.55102
14,3014,98.1615,77.6887,10.029
14,3014,115.858,34.9318,15.05
14,3014,66.4079,231.686,3.1183
14,3014,109.893,49.0722,12.8516
14,3014,29.9587,413.889,1.78171
14,3014,70.3032,216.201,2.53997
14,3014,103.565,79.1692,8.53059
14,3014,74.1539,192.24,2.7184
14,3014,95.894,108.837,5.80627
14,3014,132.803,31.4555,14.3538
14,3014,50.1326,325.732,2.26467
14,3014,130.36,20.2763,16.7269
14,3014,154.099,0.251083,33.1474
14,3014,99.5216,73.3344,10.1653
14,3014,37.8439,374.607,2.00346
14,3014,101.789,79.1806,8.98379
14,3014,94.0188,108.724,6.00775
14,3014,131.614,8.51889,22.693
14,3014,27.4988,432.105,1.60143
14,3014,138.621,4.87532,24.9005
